0,1,2,3,4,5,6,7,8,9,10,11
-0.3000549238789271,-0.7286257126573518,-0.15262917569896564,0.13374725037026516,0.22122030418420935,-0.8760677313403805,0.8159919093380605,0.8043899614872746,0.45652244703774,-0.49402355436979006,-0.0794526459128167,0.24244982309441013
-0.8401587281595798,-1.4343183938110546,-0.0270953238094167,0.02444251290632698,-0.45830198092966823,-1.043846052601401,0.8619190399073542,-0.6532057621266623,-0.8653482362587368,-0.24485554091447728,0.1330272941618308,-0.14064945350208963
-0.1885143107245326,-0.4232818163602557,-0.12023732260021353,0.015499093860142732,0.38229602593151957,-0.20675187568247724,0.18143307839986966,0.48233801326656706,0.46226340330072263,-0.31087434770823064,0.3098884938980217,0.20562517812470227
0.07856240049034167,-0.2661040953050696,-0.6018842611839229,-0.11745000609639161,0.32308086377299305,-0.02391298457888051,-0.009192507232795319,0.5291026148065935,0.18401924056599958,-0.5700609850400662,-0.03133848708100385,0.17829424286460363
-0.6439701265469309,-1.3333824626363338,-0.13054101991833417,0.09858861690612196,-0.16315448188282258,-1.114695823285528,0.9732039678728269,0.06780611427970133,-0.254759728031295,-0.32960941201229926,-0.11990531317820968,0.029525823568079625
-0.15589116015488544,-0.6885509860684658,-0.08354079599723743,0.005806064829821396,0.856392920394948,0.32334425172955583,-0.3093953603419262,0.6000224452691812,1.0645596399127608,0.1862558840262121,0.414463168563509,0.25609514570936337
-0.7004348555366846,-1.7131382238419128,-0.041846080496590526,0.12699047497879107,0.2132619579272959,-0.8069284361808395,0.6881765915079029,0.16981943183691695,0.2689978193974283,0.1373791907883302,-0.06426553305673227,0.06776352149339213
-0.7094700786005311,-1.4238430841647158,-0.052254794669999244,0.07849568696735469,-0.12454200532899173,-0.9468519645360632,0.8050981813609084,-0.138252345938405,-0.2701775728897636,-0.15593262187585816,0.026267854186268823,-0.008740897337247514
-0.7616298527268085,-1.1127263464311903,0.199954928460103,-0.004683548445055401,-0.14201642105278287,-0.46008428189714773,0.3368975517263026,-0.7052829709275278,-0.4723671611244172,0.018429002373793114,0.6109531156266615,-0.0917391947447776
-0.21301430338748753,-0.7939724325675552,-0.5077534931430507,-0.014027032340787332,0.055367389767274656,-0.6640923808792933,0.5720465830433425,0.444344048100809,-0.05713431918856313,-0.5727237626197845,-0.2628208022190072,0.12096206275301108
-0.4764128779844432,-0.9077557906974592,0.0319305765329935,0.20309279322249194,0.12244686043285423,-1.1447379527721506,1.0668508834091928,0.7296144016755153,0.4151412430796888,-0.44246881858197123,-0.028101484907183776,0.22562186982055701
-0.44580467884260994,-1.5443269401131423,-0.612577066066842,-0.13197181850583112,0.03016088245839818,-0.28988533154133217,0.14540053013599527,-0.3205725224354551,-0.44620629801950124,-0.04448120911818994,-0.25441005982019843,-0.08857990073111632
-0.49038569194035514,-1.3046475123174746,-0.1489211317282033,0.08227196662668736,0.28513169351589485,-0.6119882590800484,0.5234870930832434,0.34435126473752126,0.34819117688177753,-0.04060725078012374,-0.03451879203052861,0.1217255393244152
-0.06829716037153569,-0.6933040213859362,-0.6001497618387764,-0.14087902746306652,0.3399615822269364,0.08074717949101044,-0.13813849151516808,0.23458030233253968,0.09335551141857393,-0.2816814339762984,-0.03813026464011283,0.0961211358480182
-0.5161362698196369,-1.5689093901826041,-0.5293381920782418,-0.06634623750932868,-0.07067120861200162,-0.6060605112673919,0.45121235009685745,-0.21222153744234198,-0.4601956645594558,-0.15196203116983076,-0.3105044133124812,-0.06781478354321843
-0.7076618049430402,-1.1630918687211804,0.14746505862794695,0.03065976459576756,-0.02603146974070312,-0.5225220527931445,0.40977179296880994,-0.4204756446314573,-0.23004440409853272,0.013193347215825808,0.467045836946669,-0.030164577793165344
-0.45299233300982006,-1.5023924129733222,-0.3981123017794567,-0.08979414216436907,0.3080061965587116,-0.04876487570290687,-0.056787259949830984,-0.19061357364940126,0.010969588295331258,0.2037152374635344,-0.007436435757041778,-0.019826726824116132
-0.5776380070338141,-0.4757079273543882,0.4986910147948061,0.21840760864504646,0.11934291418593772,-0.9075455071784225,0.8627188479911758,0.3995444501547861,0.434548388137767,-0.3373500389696464,0.6455130149715513,0.2176970516555438
-0.6946328148423849,-1.7574203960988641,-0.17477146010109776,-0.01728084013768747,0.14687588082274053,-0.36969353375781455,0.23519880557083145,-0.3795172383531841,-0.12850107489139787,0.28131918571028247,0.06876972501964052,-0.06596447500848976
-0.15537013513756906,-1.1378435102612825,-0.7757964096267885,-0.24480230225718674,0.31474739860317785,0.35948520179037946,-0.4516471312976442,-0.23441552944326166,-0.20894633244228158,-0.002257395732882266,-0.11249032839672207,-0.041707634110338385
-0.10908089054902532,-2.0402462032466007,-1.3084422029027525,-0.18335799315189985,0.4955446744859786,-0.06445136867730065,-0.06770357143333093,0.4332984317121768,0.13298217012925145,0.06816099879074781,-1.0993830865546905,0.020961541904744897
-0.34167650064560523,-1.0085088317517548,-0.5558058318488531,0.18118263128287446,-0.34338013385364446,-1.8921843932528464,1.7448876474566062,1.0104577413091136,-0.21233896180459672,-1.114002705256305,-0.8737889802922715,0.19409045841233222
-0.11529944620429683,-0.6613163844211802,-0.4685855089627466,-0.17683151675818967,0.40670969369164245,0.3773544892546749,-0.4239441731887496,-0.0349521492412069,0.09216135526980221,-0.08472337393233333,0.2412180915140095,0.057465220347197386
-0.666458994710765,-1.6499216861592534,-0.0975217703541246,0.26443320239482493,0.061454132118324324,-1.552330296802282,1.422180846803976,0.7859175880842881,0.37623663502424914,-0.29462080603823315,-0.47175557702344023,0.18384215060256284
-0.3318040932905455,-1.4047336869922098,-0.611851002697759,-0.03216538328242736,0.1793030589225301,-0.5445983868420617,0.4281404196733166,0.29896746790397705,0.004515647843504156,-0.20932838615248298,-0.4394997895350243,0.05992021384312684
-0.6737284707084681,-1.0435834840545408,0.1948780908669267,0.07024330369754837,0.007471327053801721,-0.6181427142594881,0.5181110321664758,-0.22327910534074322,-0.08544463918808277,-0.06619896900582452,0.46450535683446936,0.02385835159824643
-0.625546653596628,-1.318443634139942,-0.11079876624172069,0.005731996116700018,-0.02131337161197664,-0.5819862306159163,0.4559445195380384,-0.2713452617285756,-0.2606093327244941,-0.05801555158826085,0.1456788869436828,-0.028288459692344732
-0.4983649778300736,-1.1169043852363916,-0.3858451581664469,-0.12707531067065772,-0.22375508857291018,-0.4116252088470993,0.26700316428161613,-0.5680163274035898,-0.7663348100022159,-0.2697989299392615,0.07358592190927171,-0.11887057264143744
-0.36876649721815513,-0.6695539872443964,-0.0747658570992403,0.05514284617001006,0.12163492239759986,-0.6047867250471723,0.5360677010905718,0.30693302450257953,0.13916421659184985,-0.38237513620595026,0.2031324024542652,0.14013747131842053
-0.37126824189028335,-0.9268865185085955,-0.17343787233545468,0.01306713706528522,0.2563503552141694,-0.366302155611972,0.29521768081411953,0.2177995217493148,0.21404864260737327,-0.15562548691725972,0.14532540261863977,0.1102607183419849
-0.22955540142867742,-0.9214049414023274,-0.29947549240001353,0.006081112542354415,0.496164375571841,-0.17783702709427288,0.13279029975526535,0.5178018580433937,0.5572261315589507,-0.09119075224265001,0.025412336767678467,0.18114848207582326
-0.6845916963997838,-1.5441676725702715,0.1049577683514282,0.08179988781972138,0.3652999688662405,-0.3751816094542507,0.28537011357197795,-0.03783100071752434,0.38528783627840557,0.3440130725817808,0.29156884482521384,0.05690547009082494
-0.16708397012606996,-0.8122805065187806,-0.3132016732653157,-0.14367386414117173,0.6567649445235335,0.5863661170172899,-0.6099584772100612,0.02094466614784001,0.47131412894826713,0.22041100839654207,0.39365849771015565,0.09370502061847225
-0.6181093128471865,-1.3166835618299264,0.16076692607167958,0.13660295142587384,0.3887720996370504,-0.5353411782202746,0.46407025725861484,0.26052023794844376,0.5638061605378104,0.17775008638508452,0.28056368303032353,0.13760255054859216
-0.7671993253305743,-2.273602591510855,-0.21084280306951073,0.012921351844183545,0.4025415810218793,-0.27106308294680104,0.13526725439617907,-0.2573495790356792,0.22864082172268463,0.642294369742813,-0.0910902250029117,-0.05025530712335034
-0.35460173896721825,-0.9605238415042802,-0.34223459369442616,-0.16694075296351799,0.17497597233031129,0.1792792142781542,-0.2685808416181436,-0.45279702360069435,-0.2762365408752553,0.010801163386017372,0.3108124566746744,-0.05251762452927526
-0.4234951763036315,-1.2605229217596172,-0.4551458903963061,-0.15838871559311912,0.08082002273087413,-0.026742062473583947,-0.0930305632136465,-0.47454855577500726,-0.416259123166729,0.007841355770553433,0.07490534170781032,-0.08916865269004887
0.16931665120758194,0.19289541171383048,-0.5016782023923136,-0.07191481907351786,0.25154302737910983,-0.2083717829062137,0.19719395852411425,0.7696333413740806,0.23507780872614908,-0.8710931951106436,0.06135046277456691,0.25519703900798385
-0.5714271719574133,-1.663478966996831,-0.23493018108982913,-0.049398996322095316,0.3604773363025611,-0.06164920369431555,-0.04411191803584702,-0.25483087847555536,0.12488971973313517,0.3797606259136076,0.10723850304578265,-0.02374778317991972
-0.2503424514612365,-1.1138342624853468,-0.6258077558916593,-0.10269522831100941,0.14408886663346013,-0.29506325081936574,0.19017616744788923,0.10811855536530081,-0.15598062394451637,-0.27035324889296664,-0.25642752072812963,0.030928781836327447
-0.3899307002510568,-0.8609074429690252,-0.29658617733943937,-0.051591560124941996,-0.050513588538632415,-0.48503522638492297,0.3790064768389636,-0.10098942876732489,-0.33216403931781474,-0.3669352154334218,0.08821613440694698,0.012931291145743698
-0.5416688024984463,-0.6470636665707972,0.07245907720118652,0.07957754529754262,-0.22599082261388462,-0.9580063786690923,0.8531756267794052,-0.0036920821270798885,-0.31670985190154843,-0.5471278143886147,0.29975456610901524,0.061992396003847774
-0.32443207675382024,-0.7612618079648398,-0.25431611114718833,-0.10922825436378211,0.16586663472149474,-0.0056054810396009985,-0.07007497796332066,-0.21826685003780563,-0.14638799687184462,-0.14099721031279064,0.3279760507524888,0.01357196778124555
-0.5836194599874158,-1.1655158373522823,-0.08678241017553262,0.03471686756782767,-0.03291985584421653,-0.6934483576249539,0.5763108028190049,-0.1081795126340656,-0.194416112053859,-0.1835558181222207,0.13363447578685578,0.014884384797634062
-0.019097418152816705,-0.35018881825555326,-0.37443799083547796,-0.06154145724934823,0.4597122604017969,0.02596048511886331,-0.04355756965044436,0.5473486092317885,0.45197523213602236,-0.35948452114555046,0.1607760408676519,0.20746636878719893
-0.8451267238959543,-1.4680315923356315,0.1728538908615141,0.04942983882405877,-0.10242034578053084,-0.6655043817301608,0.5263720766728929,-0.562931082793972,-0.34489544937476635,0.11524344913634312,0.3999780643195432,-0.07934127477762892
